ID da fila;ID da compra;Data da compra;Data de envio;Modo de envio;ID do cliente;Nome do cliente;Segmento;Cidade;Estado;País;Região;ID do produto;Categoria;Sub-categoria;Nome do produto;Vendas;Quantidade;Desconto;Lucro
7966;MX-2013-124254;03/12/2013;08/12/2013;Classe padrão;GA-14860;Guilherme Almeida;Grande Empresa;Cruz das Almas;Bahia;Brasil;Sul;MÓV-CA-10001401;Móveis;Cadeiras;Novimex Cadeira de praia, Preto;2031,4;7;0;893,2
7967;MX-2013-124254;03/12/2013;08/12/2013;Classe padrão;GA-14860;Guilherme Almeida;Grande Empresa;Cruz das Almas;Bahia;Brasil;Sul;MÓV-CA-10003058;Móveis;Cadeiras;Office Star Cadeira de praia, Preto;1413,6;4;0;84,8
7968;MX-2011-130064;23/06/2011;27/06/2011;Classe padrão;LF-17485;Luana Fernandes;Varejo;Zapopan;Jalisco;México;Norte;TEC-TE-10001459;Tecnologia;Telefones;Samsung Caixa de som, Embalagem tipo bulk;2225,6;2;0;1090,4
7969;MX-2012-153612;26/06/2012;30/06/2012;Classe padrão;JS-15760;Júlia Silva;Pequenas e Medias Empresas;Celaya;Guanajuato;México;Norte;MAT-FI-10002700;Material de escritório;Fichários;Avery Perfurador, Durável;391,6;2;0;109,6
7970;MX-2012-153612;26/06/2012;30/06/2012;Classe padrão;JS-15760;Júlia Silva;Pequenas e Medias Empresas;Celaya;Guanajuato;México;Norte;MÓV-ES-10002848;Móveis;Estantes;Safco Par, Metal;1588,48;2;0,2;357,28
7971;MX-2014-159933;25/11/2014;01/12/2014;Classe padrão;CR-12580;Clara Rocha;Pequenas e Medias Empresas;Chinautla;Guatemala;Guatemala;Central;TEC-MÁ-10003703;Tecnologia;Máquinas;Panasonic Telefone, Multicolorido;1131,2;2;0;78,8
7972;MX-2014-138443;25/09/2014;29/09/2014;Classe padrão;EA-13945;Evelyn Araujo;Varejo;Delgado;San Salvador;El Salvador;Central;MAT-MA-10003578;Material de escritório;Materiais;Kleencut Tesouras, Azul;623,6;2;0;118,4
7973;MX-2014-138443;25/09/2014;29/09/2014;Classe padrão;EA-13945;Evelyn Araujo;Varejo;Delgado;San Salvador;El Salvador;Central;MAT-AR-10000299;Material de escritório;Arte;Boston Marcador, Metal;736,8;4;0;257,6
7974;MX-2014-124653;14/04/2014;18/04/2014;Classe padrão;CP-12130;Camila Pinto;Varejo;Salamanca;Guanajuato;México;Norte;MAT-AC-10001489;Material de escritório;Acessórios;Hoover Micro-ondas, Preto;8215,2;4;0;2628,8
7975;MX-2013-102295;09/10/2013;13/10/2013;Classe padrão;MC-19105;Murilo Correia;Varejo;Ribeirão Preto;São Paulo;Brasil;Sul;MÓV-CA-10002330;Móveis;Cadeiras;Harbour Creations Banqueta, Preto;5923;5;0;355
7976;MX-2011-149146;13/12/2011;18/12/2011;Classe padrão;GC-14905;Guilherme Cardoso;Varejo;Petapa;Guatemala;Guatemala;Central;TEC-AC-10000117;Tecnologia;Acessórios;SanDisk Roteador, Durável;3420,8;2;0;752,4
7977;MX-2011-149146;13/12/2011;18/12/2011;Classe padrão;GC-14905;Guilherme Cardoso;Varejo;Petapa;Guatemala;Guatemala;Central;MAT-PA-10001825;Material de escritório;Papel;Green Bar Artigos de papelaria, Premium;322,6;1;0;12,8
7978;US-2013-116099;18/12/2013;24/12/2013;Classe padrão;KB-16465;Kauê Barbosa;Varejo;San Salvador de Jujuy;Jujuy;Argentina;Sul;MÓV-ES-10000868;Móveis;Estantes;Sauder Par, Preto;2973;5;0,4;-892
7979;MX-2014-110702;16/08/2014;20/08/2014;Classe padrão;IL-15160;Igor Lima;Varejo;San Miguelito;Panamá;Panamá;Central;MAT-AR-10004626;Material de escritório;Arte;BIC Tela, Metal;659,52;3;0,4;32,52
7980;MX-2014-110702;16/08/2014;20/08/2014;Classe padrão;IL-15160;Igor Lima;Varejo;San Miguelito;Panamá;Panamá;Central;MAT-AR-10002384;Material de escritório;Armazenamento;Rogers Carrinho bandeja, Tamanho real;1133,04;2;0,4;-340,16
7981;MX-2013-136651;25/11/2013;27/11/2013;Primeira classe;GF-14755;Giovanna Ferreira;Varejo;Floriano;Piauí;Brasil;Sul;TEC-CO-10002926;Tecnologia;Copiadoras;HP Fax e copiadora, Colorida;2319,7512;2;0,002;436,9512
7982;MX-2014-101406;18/12/2014;21/12/2014;Primeira classe;ES-13450;Emilly Sousa;Pequenas e Medias Empresas;León;León;Nicarágua;Central;TEC-AC-10003597;Tecnologia;Acessórios;Belkin Roteador, Reciclado;3420,8;2;0;0
7983;MX-2014-101406;18/12/2014;21/12/2014;Primeira classe;ES-13450;Emilly Sousa;Pequenas e Medias Empresas;León;León;Nicarágua;Central;MÓV-CA-10000861;Móveis;Cadeiras;Office Star Protetor de piso, Ajustável;2732,4;6;0;627,6
7984;MX-2014-101406;18/12/2014;21/12/2014;Primeira classe;ES-13450;Emilly Sousa;Pequenas e Medias Empresas;León;León;Nicarágua;Central;MAT-AR-10001043;Material de escritório;Armazenamento;Eldon Caixa, Industrial;143,2;2;0;70
7985;MX-2014-101406;18/12/2014;21/12/2014;Primeira classe;ES-13450;Emilly Sousa;Pequenas e Medias Empresas;León;León;Nicarágua;Central;MÓV-CA-10001218;Móveis;Cadeiras;Office Star Protetor de piso, Par;907,6;2;0;380,8
7986;US-2014-147368;29/12/2014;04/01/2015;Classe padrão;AS-10660;Ana Sousa;Varejo;Carrefour;Oeste;Haiti;Caribe;MAT-AR-10003722;Material de escritório;Armazenamento;Tenex Pratelheiras, Industrial;882,24;4;0,4;-264,96
7987;US-2014-147368;29/12/2014;04/01/2015;Classe padrão;AS-10660;Ana Sousa;Varejo;Carrefour;Oeste;Haiti;Caribe;MÓV-ME-10001830;Móveis;Mesas;Lesro Mesa para computador, Branco;1722,12;2;0,7;-3272,28
7988;US-2014-147368;29/12/2014;04/01/2015;Classe padrão;AS-10660;Ana Sousa;Varejo;Carrefour;Oeste;Haiti;Caribe;MAT-EN-10002680;Material de escritório;Envelopes;Cameo Envelope kraft, Vermelho;610,8;5;0,4;-306,2
7989;US-2014-147368;29/12/2014;04/01/2015;Classe padrão;AS-10660;Ana Sousa;Varejo;Carrefour;Oeste;Haiti;Caribe;MAT-AR-10001157;Material de escritório;Armazenamento;Rogers Bandejas, Tamanho real;1727,88;7;0,4;-576,52
7990;US-2014-147368;29/12/2014;04/01/2015;Classe padrão;AS-10660;Ana Sousa;Varejo;Carrefour;Oeste;Haiti;Caribe;MAT-EN-10001187;Material de escritório;Envelopes;Kraft Malote, Prata;394,56;2;0,4;32,56
7991;US-2014-147368;29/12/2014;04/01/2015;Classe padrão;AS-10660;Ana Sousa;Varejo;Carrefour;Oeste;Haiti;Caribe;MAT-AR-10000936;Material de escritório;Armazenamento;Fellowes Armários, Metal;2476,8;3;0,4;165
7992;US-2014-147368;29/12/2014;04/01/2015;Classe padrão;AS-10660;Ana Sousa;Varejo;Carrefour;Oeste;Haiti;Caribe;MAT-EN-10001170;Material de escritório;Envelopes;Jiffy Malote, Vermelho;999,6;5;0,4;-300,4
7993;US-2014-147368;29/12/2014;04/01/2015;Classe padrão;AS-10660;Ana Sousa;Varejo;Carrefour;Oeste;Haiti;Caribe;TEC-CO-10004698;Tecnologia;Copiadoras;Brother Fax, Digital;3805,4328;3;0,402;-522,3672
7994;MX-2014-113369;05/03/2014;07/03/2014;Segunda classe;OA-19345;Otávio Alves;Grande Empresa;Tegucigalpa;Francisco Morazán;Honduras;Central;MAT-FI-10002233;Material de escritório;Fichários;Wilson Jones Reforço para fichário, Econômico;54,36;3;0,4;0,36
7995;MX-2014-113369;05/03/2014;07/03/2014;Segunda classe;OA-19345;Otávio Alves;Grande Empresa;Tegucigalpa;Francisco Morazán;Honduras;Central;MÓV-CA-10000085;Móveis;Cadeiras;Novimex Banqueta, Preto;2592,48;4;0,4;-1296,32
7996;MX-2014-113369;05/03/2014;07/03/2014;Segunda classe;OA-19345;Otávio Alves;Grande Empresa;Tegucigalpa;Francisco Morazán;Honduras;Central;MÓV-ME-10004427;Móveis;Mesas;Lesro Mesa de centro, Branco;2541,9;5;0,7;-2458,1
7997;MX-2011-114685;24/11/2011;26/11/2011;Segunda classe;AG-10315;Alice Gomes;Varejo;Cidade do México;Distrito Federal;México;Norte;TEC-TE-10001520;Tecnologia;Telefones;Samsung Caixa de som, Tamanhos variados;3393,6;3;0;1527
7998;MX-2011-114685;24/11/2011;26/11/2011;Segunda classe;AG-10315;Alice Gomes;Varejo;Cidade do México;Distrito Federal;México;Norte;MAT-FI-10002233;Material de escritório;Fichários;Wilson Jones Reforço para fichário, Econômico;90,6;3;0;36,6
7999;MX-2011-114685;24/11/2011;26/11/2011;Segunda classe;AG-10315;Alice Gomes;Varejo;Cidade do México;Distrito Federal;México;Norte;MAT-FI-10004261;Material de escritório;Fichários;Ibico Capa para fichário, Durável;505;5;0;35
8000;MX-2011-114685;24/11/2011;26/11/2011;Segunda classe;AG-10315;Alice Gomes;Varejo;Cidade do México;Distrito Federal;México;Norte;MAT-FI-10004886;Material de escritório;Fichários;Ibico Encadernadora, Reciclado;1726;5;0;569
8001;MX-2012-137561;03/12/2012;07/12/2012;Classe padrão;LF-17200;Letícia Fernandes;Grande Empresa;Rancagua;Libertador General Bernardo O'Higgins;Chile;Sul;TEC-AC-10001364;Tecnologia;Acessórios;Memorex Pen drive, Reciclado;362,8;2;0;126,8
8002;MX-2012-137561;03/12/2012;07/12/2012;Classe padrão;LF-17200;Letícia Fernandes;Grande Empresa;Rancagua;Libertador General Bernardo O'Higgins;Chile;Sul;MÓV-CA-10001371;Móveis;Cadeiras;SAFCO Poltrona, Vermelho;6152,4;2;0;122,8
8003;MX-2012-137561;03/12/2012;07/12/2012;Classe padrão;LF-17200;Letícia Fernandes;Grande Empresa;Rancagua;Libertador General Bernardo O'Higgins;Chile;Sul;TEC-TE-10001225;Tecnologia;Telefones;Apple Carregador, Azul;8482,8;2;0;254,4
8004;MX-2012-137561;03/12/2012;07/12/2012;Classe padrão;LF-17200;Letícia Fernandes;Grande Empresa;Rancagua;Libertador General Bernardo O'Higgins;Chile;Sul;TEC-AC-10000750;Tecnologia;Acessórios;Belkin Roteador, Econômico;5175;3;0;931,2
8005;MX-2012-137561;03/12/2012;07/12/2012;Classe padrão;LF-17200;Letícia Fernandes;Grande Empresa;Rancagua;Libertador General Bernardo O'Higgins;Chile;Sul;MAT-FI-10001330;Material de escritório;Fichários;Avery Encadernadora, Econômico;651,2;2;0;260,4
8006;MX-2012-137561;03/12/2012;07/12/2012;Classe padrão;LF-17200;Letícia Fernandes;Grande Empresa;Rancagua;Libertador General Bernardo O'Higgins;Chile;Sul;MÓV-CA-10001371;Móveis;Cadeiras;SAFCO Poltrona, Vermelho;6152,4;2;0;122,8
8007;MX-2012-137561;03/12/2012;07/12/2012;Classe padrão;LF-17200;Letícia Fernandes;Grande Empresa;Rancagua;Libertador General Bernardo O'Higgins;Chile;Sul;TEC-AC-10004216;Tecnologia;Acessórios;SanDisk Roteador, Econômico;6836;4;0;3280,8
8008;MX-2013-157868;28/01/2013;30/01/2013;Primeira classe;AR-10435;Aline Rodrigues;Pequenas e Medias Empresas;Guaymas;Sonora;México;Norte;MAT-AC-10000080;Material de escritório;Acessórios;Hoover Geladeira, Vermelho;24558,8;7;0;7858,2
8009;MX-2013-132654;10/10/2013;15/10/2013;Classe padrão;SC-20260;Samuel Cavalcanti;Grande Empresa;Tlalpan;Distrito Federal;México;Norte;MAT-FI-10003646;Material de escritório;Fichários;Cardinal Encadernadora, Econômico;1327,2;4;0;159,2
8010;MX-2012-148362;01/10/2012;05/10/2012;Classe padrão;GC-14560;Gabrielly Costa;Grande Empresa;Cidade do México;Distrito Federal;México;Norte;MAT-CO-10004510;Material de escritório;Colchetes;Stockwell Prendedores de papel, Embalagem com 12;373,2;3;0;48
8011;US-2014-165666;06/07/2014;10/07/2014;Classe padrão;EM-13540;Emily Melo;Varejo;El Progreso;Yoro;Honduras;Central;MAT-CO-10003584;Material de escritório;Colchetes;Stockwell Elásticos, Embalagem tipo bulk;66,12;1;0,4;-4,48
8012;US-2014-165666;06/07/2014;10/07/2014;Classe padrão;EM-13540;Emily Melo;Varejo;El Progreso;Yoro;Honduras;Central;MAT-ET-10003735;Material de escritório;Etiquetas;Novimex Etiquetas de envio, Durável;318,36;7;0,4;-96,04
8013;US-2014-106012;07/06/2014;11/06/2014;Classe padrão;MC-18115;Maria Cardoso;Pequenas e Medias Empresas;Managua;Managua;Nicarágua;Central;TEC-CO-10004586;Tecnologia;Copiadoras;HP Fax, Colorida;2005,1816;1;0,002;-4,0184
8014;MX-2011-147039;13/12/2011;17/12/2011;Classe padrão;CM-12385;Carolina Martins;Varejo;Monterrey;Novo Leão;México;Norte;TEC-TE-10004881;Tecnologia;Telefones;Samsung Carregador, Embalagem tipo bulk;21208;5;0;2757
8015;MX-2011-147039;13/12/2011;17/12/2011;Classe padrão;CM-12385;Carolina Martins;Varejo;Monterrey;Novo Leão;México;Norte;TEC-CO-10001019;Tecnologia;Copiadoras;Hewlett Tinta, Vermelho;3908,9664;4;0,002;344,1664
8016;MX-2011-147039;13/12/2011;17/12/2011;Classe padrão;CM-12385;Carolina Martins;Varejo;Monterrey;Novo Leão;México;Norte;MÓV-ME-10000023;Móveis;Mesas;Barricks Mesa para computador, Preto;12742,4;5;0,2;-1274,6
8017;MX-2014-130659;10/09/2014;15/09/2014;Classe padrão;SP-20650;Sophia Pereira;Grande Empresa;Puebla;Puebla;México;Norte;MÓV-CA-10004326;Móveis;Cadeiras;Novimex Cadeira de balanço, Par;1425,92;2;0,2;285,12
8018;MX-2014-130659;10/09/2014;15/09/2014;Classe padrão;SP-20650;Sophia Pereira;Grande Empresa;Puebla;Puebla;México;Norte;MÓV-CA-10002854;Móveis;Cadeiras;Novimex Protetor de piso, Preto;862,56;3;0,2;-151,44
8019;MX-2014-130659;10/09/2014;15/09/2014;Classe padrão;SP-20650;Sophia Pereira;Grande Empresa;Puebla;Puebla;México;Norte;TEC-AC-10004859;Tecnologia;Acessórios;Enermax Roteador, Durável;5170,8;3;0;1809,6
8020;MX-2014-104486;08/08/2014;12/08/2014;Classe padrão;ES-13435;Emilly Silva;Varejo;Santo Domingo;Santo Domingo;República Dominicana;Caribe;MAT-ET-10002096;Material de escritório;Etiquetas;Avery Etiquetas de envio, Branco;126,4;2;0,2;44
8021;MX-2014-104486;08/08/2014;12/08/2014;Classe padrão;ES-13435;Emilly Silva;Varejo;Santo Domingo;Santo Domingo;República Dominicana;Caribe;MÓV-CA-10003998;Móveis;Cadeiras;SAFCO Banqueta, Preto;2648,16;3;0,2;-662,04
8022;MX-2014-104486;08/08/2014;12/08/2014;Classe padrão;ES-13435;Emilly Silva;Varejo;Santo Domingo;Santo Domingo;República Dominicana;Caribe;MAT-CO-10004597;Material de escritório;Colchetes;Stockwell Elásticos, Embalagem com 12;255,36;3;0,2;86,16
8023;MX-2014-104486;08/08/2014;12/08/2014;Classe padrão;ES-13435;Emilly Silva;Varejo;Santo Domingo;Santo Domingo;República Dominicana;Caribe;TEC-TE-10003746;Tecnologia;Telefones;Motorola Headset, Tamanhos variados;440,48;1;0,2;-71,72
8024;MX-2014-104486;08/08/2014;12/08/2014;Classe padrão;ES-13435;Emilly Silva;Varejo;Santo Domingo;Santo Domingo;República Dominicana;Caribe;MÓV-MÓ-10003693;Móveis;Móveis ;Deflect-O Lâmpada, Premium;176,1;3;0,5;-120,3
8025;MX-2014-104486;08/08/2014;12/08/2014;Classe padrão;ES-13435;Emilly Silva;Varejo;Santo Domingo;Santo Domingo;República Dominicana;Caribe;MÓV-ES-10004961;Móveis;Estantes;Safco Estante tradicional, Tradicional;8763;5;0,4;146
8026;MX-2014-104486;08/08/2014;12/08/2014;Classe padrão;ES-13435;Emilly Silva;Varejo;Santo Domingo;Santo Domingo;República Dominicana;Caribe;MAT-EN-10000207;Material de escritório;Envelopes;Kraft Envelope profissional, Vermelho;213,12;2;0,2;66,32
8027;MX-2014-104486;08/08/2014;12/08/2014;Classe padrão;ES-13435;Emilly Silva;Varejo;Santo Domingo;Santo Domingo;República Dominicana;Caribe;MAT-AR-10000119;Material de escritório;Armazenamento;Smead Pratelheiras, Industrial;1054,08;4;0,2;-171,52
8028;MX-2014-154907;20/11/2014;20/11/2014;No mesmo dia;FC-14200;Felipe Costa;Pequenas e Medias Empresas;Gómez Palacio;Durango;México;Norte;TEC-TE-10004283;Tecnologia;Telefones;Samsung Carregador, Tamanhos variados;17040;4;0;1192,8
8029;MX-2014-154907;20/11/2014;20/11/2014;No mesmo dia;FC-14200;Felipe Costa;Pequenas e Medias Empresas;Gómez Palacio;Durango;México;Norte;TEC-TE-10001046;Tecnologia;Telefones;Cisco Carregador, Embalagem tipo bulk;8686,4;2;0;260,4
8030;MX-2014-154907;20/11/2014;20/11/2014;No mesmo dia;FC-14200;Felipe Costa;Pequenas e Medias Empresas;Gómez Palacio;Durango;México;Norte;MAT-AR-10004878;Material de escritório;Arte;Stanley Bloco de desenho, Azul;592,4;2;0;53,2
8031;MX-2014-154907;20/11/2014;20/11/2014;No mesmo dia;FC-14200;Felipe Costa;Pequenas e Medias Empresas;Gómez Palacio;Durango;México;Norte;TEC-AC-10002686;Tecnologia;Acessórios;Memorex Teclado, Durável;3339;7;0;1535,8
8032;MX-2014-154907;20/11/2014;20/11/2014;No mesmo dia;FC-14200;Felipe Costa;Pequenas e Medias Empresas;Gómez Palacio;Durango;México;Norte;MÓV-MÓ-10003156;Móveis;Móveis ;Rubbermaid Relógio de parede, Embalagem multipack;803,52;4;0,4;-322,08
8033;MX-2014-154907;20/11/2014;20/11/2014;No mesmo dia;FC-14200;Felipe Costa;Pequenas e Medias Empresas;Gómez Palacio;Durango;México;Norte;MAT-EN-10003935;Material de escritório;Envelopes;Ames Envelope kraft, Reciclado;783;5;0;133
8034;MX-2013-118269;24/08/2013;30/08/2013;Classe padrão;LF-17695;Luis Fernandes;Varejo;Tlalnepantla;México;México;Norte;MAT-FI-10002974;Material de escritório;Fichários;Acco Capa para fichário, Transparente;85,2;1;0;38,2
8035;US-2013-144631;29/10/2013;03/11/2013;Classe padrão;NR-19255;Nicolash Rocha;Grande Empresa;Tegucigalpa;Francisco Morazán;Honduras;Central;TEC-AC-10004074;Tecnologia;Acessórios;Belkin Pen drive, Econômico;838,8;5;0,4;-42,2
8036;US-2013-144631;29/10/2013;03/11/2013;Classe padrão;NR-19255;Nicolash Rocha;Grande Empresa;Tegucigalpa;Francisco Morazán;Honduras;Central;MÓV-CA-10004178;Móveis;Cadeiras;Harbour Creations Cadeira de balanço, Preto;578,64;1;0,4;-115,76
8037;MX-2011-151876;19/05/2011;24/05/2011;Classe padrão;LS-17365;Livia Santos;Varejo;Goiânia;Goiás;Brasil;Sul;MAT-EN-10004119;Material de escritório;Envelopes;GlobeWeis Malote, Conjunto de 50;637,6;2;0;127,2
8038;US-2014-102827;16/09/2014;20/09/2014;Classe padrão;RC-19810;Raissa Carvalho;Pequenas e Medias Empresas;Santo Domingo;Santo Domingo;República Dominicana;Caribe;MÓV-ES-10000278;Móveis;Estantes;Safco Estante, Metal;1187,52;2;0,4;-336,48
8039;US-2014-102827;16/09/2014;20/09/2014;Classe padrão;RC-19810;Raissa Carvalho;Pequenas e Medias Empresas;Santo Domingo;Santo Domingo;República Dominicana;Caribe;MÓV-MÓ-10000012;Móveis;Móveis ;Advantus Moldura, Durável;1442;4;0,5;-1326,8
8040;MX-2013-154417;19/07/2013;25/07/2013;Classe padrão;MM-18490;Marisa Martins;Pequenas e Medias Empresas;Villa Nueva;Guatemala;Guatemala;Central;TEC-TE-10002082;Tecnologia;Telefones;Apple Caixa de som, Azul;3337,8;3;0;834
8041;MX-2013-162761;16/09/2013;21/09/2013;Classe padrão;LC-16765;Lavinia Cardoso;Varejo;Mixco;Guatemala;Guatemala;Central;MÓV-CA-10004196;Móveis;Cadeiras;Harbour Creations Cadeira de praia, Preto;789,2;2;0;157,6
8042;MX-2013-110331;04/12/2013;09/12/2013;Classe padrão;MS-18370;Marina Santos;Varejo;Ciudad Hidalgo;Michoacán;México;Norte;MAT-EN-10001223;Material de escritório;Envelopes;Cameo Envelope profissional, Conjunto de 50;565;5;0;186
8043;MX-2012-158750;14/11/2012;21/11/2012;Classe padrão;LM-17590;Lucas Melo;Grande Empresa;Chinautla;Guatemala;Guatemala;Central;MAT-AR-10003072;Material de escritório;Arte;Crayola Canetas, Metal;528;6;0;62,4
8044;MX-2011-134250;03/12/2011;07/12/2011;Classe padrão;VA-21145;Vinicius Araujo;Grande Empresa;Sousa;Paraíba;Brasil;Sul;MAT-AR-10004935;Material de escritório;Armazenamento;Eldon Armários, Azul;3958,2;3;0;39
8045;MX-2011-134250;03/12/2011;07/12/2011;Classe padrão;VA-21145;Vinicius Araujo;Grande Empresa;Sousa;Paraíba;Brasil;Sul;MAT-AR-10000433;Material de escritório;Armazenamento;Fellowes Pastas, Azul;1584;9;0;410,4
8046;MX-2011-145380;01/09/2011;06/09/2011;Classe padrão;GF-14740;Giovanna Ferreira;Grande Empresa;León;León;Nicarágua;Central;MAT-MA-10001621;Material de escritório;Materiais;Acme Tesouras, Retangular;442,8;3;0;4,2
8047;MX-2011-145380;01/09/2011;06/09/2011;Classe padrão;GF-14740;Giovanna Ferreira;Grande Empresa;León;León;Nicarágua;Central;MAT-AR-10001384;Material de escritório;Armazenamento;Tenex Pastas, Tamanho real;775;5;0;38
8048;MX-2013-141649;28/11/2013;04/12/2013;Classe padrão;DA-12940;Diogo Alves;Pequenas e Medias Empresas;Tlalpan;Distrito Federal;México;Norte;MAT-AR-10004438;Material de escritório;Arte;Stanley Marcador, Embalagem tipo bulk;898,8;6;0;368,4
8049;MX-2011-127782;26/07/2011;31/07/2011;Classe padrão;LP-17425;Luan Pereira;Grande Empresa;Durango;Durango;México;Norte;TEC-CO-10002761;Tecnologia;Copiadoras;Brother Copiadora, Par;8725,514;5;0,002;1643,514
8050;US-2013-113866;04/06/2013;10/06/2013;Classe padrão;VA-21130;Vinícius Almeida;Varejo;Cidade do México;Distrito Federal;México;Norte;MÓV-MÓ-10000149;Móveis;Móveis ;Tenex Porta retrato, Embalagem multipack;415,2;2;0,4;-14
8051;US-2013-113866;04/06/2013;10/06/2013;Classe padrão;VA-21130;Vinícius Almeida;Varejo;Cidade do México;Distrito Federal;México;Norte;TEC-CO-10002886;Tecnologia;Copiadoras;HP Fax e copiadora, Vermelho;3414,9564;3;0,002;1464,3564
8052;US-2013-113866;04/06/2013;10/06/2013;Classe padrão;VA-21130;Vinícius Almeida;Varejo;Cidade do México;Distrito Federal;México;Norte;MAT-FI-10000452;Material de escritório;Fichários;Ibico Reforço para fichário, Transparente;215;5;0;90
8053;US-2013-113866;04/06/2013;10/06/2013;Classe padrão;VA-21130;Vinícius Almeida;Varejo;Cidade do México;Distrito Federal;México;Norte;MAT-EN-10000917;Material de escritório;Envelopes;Ames Fita dupla face, Reciclado;233,2;2;0;60,4
8054;MX-2013-151057;19/06/2013;24/06/2013;Segunda classe;SA-20440;Sofia Almeida;Grande Empresa;Ciudad Juárez;Chihuahua;México;Norte;MAT-FI-10002381;Material de escritório;Fichários;Acco Divisórias, Reciclado;119,2;2;0;26
8055;US-2013-104801;21/05/2013;25/05/2013;Classe padrão;FC-14290;Fernanda Castro;Pequenas e Medias Empresas;Milpa Alta;Distrito Federal;México;Norte;MÓV-MÓ-10003235;Móveis;Móveis ;Eldon Moldura, Embalagem multipack;2326,2;5;0,4;-1318,8
8056;MX-2014-138772;06/11/2014;10/11/2014;Classe padrão;EB-13495;Emily Barros;Grande Empresa;Tipitapa;Managua;Nicarágua;Central;TEC-TE-10003922;Tecnologia;Telefones;Samsung Telefone do escritório, Azul;869,6;2;0;321,6
8057;US-2012-156797;19/11/2012;26/11/2012;Classe padrão;BR-11065;Beatrice Rodrigues;Varejo;Tegucigalpa;Francisco Morazán;Honduras;Central;MAT-EN-10001170;Material de escritório;Envelopes;Jiffy Malote, Vermelho;999,6;5;0,4;-300,4
8058;US-2013-152667;30/10/2013;30/10/2013;No mesmo dia;VD-21700;Vitória Dias;Pequenas e Medias Empresas;La Romana;La Romana;República Dominicana;Caribe;MAT-AR-10004612;Material de escritório;Armazenamento;Fellowes Bandejas, Metal;903,36;3;0,2;-101,64
